Commit Hash,File Name,Method Name,Method Code,Commit Link
0e212e71e5e2f85c6a690ac9f1db33a08e676884,AddressDecoderTest.java,testOverlappingDevicesShouldFail,"public void testOverlappingDevicesShouldFail() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x0100, null, true); Device rom = new Memory(0x00ff, 0x0200, null, false); AddressDecoder ad = new AddressDecoder(0x0000, 0xffff); ad.addDevice(memory); try { ad.addDevice(rom); fail(""Should have thrown a MemoryRangeException.""); } catch (MemoryRangeException ex) { } }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
0e212e71e5e2f85c6a690ac9f1db33a08e676884,AddressDecoderTest.java,testIsCompleteWithFirstDeviceNotStartingAtBottom,"public void testIsCompleteWithFirstDeviceNotStartingAtBottom() throws MemoryRangeException { Device memory = new Memory(0x00ff, 0xff00, null, true); AddressDecoder ad = new AddressDecoder(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
0e212e71e5e2f85c6a690ac9f1db33a08e676884,AddressDecoderTest.java,testIsCompleteWithOneDevice,"public void testIsCompleteWithOneDevice() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x10000, null, true); AddressDecoder ad = new AddressDecoder(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(memory); assertTrue(""Address space should have been complete!"", ad.isComplete()); }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
0e212e71e5e2f85c6a690ac9f1db33a08e676884,AddressDecoderTest.java,testIsCompleteWithTwoDevices,"public void testIsCompleteWithTwoDevices() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x8000, null, true); Device rom = new Memory(0x8000, 0x8000, null, false); AddressDecoder ad = new AddressDecoder(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(rom); assertTrue(""Address space should have been complete!"", ad.isComplete()); }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
0e212e71e5e2f85c6a690ac9f1db33a08e676884,AddressDecoderTest.java,testIsCompleteWithThreeDevices,"public void testIsCompleteWithThreeDevices() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x8000, null, true); Device rom1 = new Memory(0x8000, 0x4000, null, false); Device rom2 = new Memory(0xC000, 0x4000, null, false); AddressDecoder ad = new AddressDecoder(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(rom1); assertFalse(""Address space was unexpectedly complete!"", ad.isComplete()); ad.addDevice(rom2); assertTrue(""Address space should have been complete!"", ad.isComplete()); }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
0e212e71e5e2f85c6a690ac9f1db33a08e676884,MemoryRangeTest.java,testToString,"public void testToString() throws MemoryRangeException { MemoryRange a = new MemoryRange(0x0abf, 0xff00); assertEquals(""@0x0abf-0xff00"", a.toString()); MemoryRange b = new MemoryRange(0, 255); assertEquals(""@0x0000-0x00ff"", b.toString()); MemoryRange c = new MemoryRange(0, 65535); assertEquals(""@0x0000-0xffff"", c.toString()); }",https://www.github.com/sethm/symon/commit/0e212e71e5e2f85c6a690ac9f1db33a08e676884
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,suite,public static Test suite() { return new TestSuite(BusTest.class); },https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testCreatingWithTopAndBottom,"public void testCreatingWithTopAndBottom() { Bus b = null; b = new Bus(0x00, 0xff); assertEquals(0x00, b.bottom()); assertEquals(0xff, b.top()); b = new Bus(0x20, 0xea); assertEquals(0x20, b.bottom()); assertEquals(0xea, b.top()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testCreatingWithSize,"public void testCreatingWithSize() { Bus b = null; b = new Bus(256); assertEquals(0x00, b.bottom()); assertEquals(0xff, b.top()); b = new Bus(4096); assertEquals(0x000, b.bottom()); assertEquals(0xfff, b.top()); b = new Bus(65536); assertEquals(0x0000, b.bottom()); assertEquals(0xffff, b.top()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testAddDevice,"public void testAddDevice() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x0100, null, true); Device rom = new Memory(0x0100, 0x0200, null, false); Bus b = new Bus(0x0000, 0xffff); assertEquals(0, b.getDevices().size()); b.addDevice(memory); assertEquals(1, b.getDevices().size()); b.addDevice(rom); assertEquals(2, b.getDevices().size()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testOverlappingDevicesShouldFail,"public void testOverlappingDevicesShouldFail() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x0100, null, true); Device rom = new Memory(0x00ff, 0x0200, null, false); Bus b = new Bus(0x0000, 0xffff); b.addDevice(memory); try { b.addDevice(rom); fail(""Should have thrown a MemoryRangeException.""); } catch (MemoryRangeException ex) { } }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testIsCompleteWithFirstDeviceNotStartingAtBottom,"public void testIsCompleteWithFirstDeviceNotStartingAtBottom() throws MemoryRangeException { Device memory = new Memory(0x00ff, 0xff00, null, true); Bus b = new Bus(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testIsCompleteWithOneDevice,"public void testIsCompleteWithOneDevice() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x10000, null, true); Bus b = new Bus(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(memory); assertTrue(""Address space should have been complete!"", b.isComplete()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testIsCompleteWithTwoDevices,"public void testIsCompleteWithTwoDevices() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x8000, null, true); Device rom = new Memory(0x8000, 0x8000, null, false); Bus b = new Bus(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(rom); assertTrue(""Address space should have been complete!"", b.isComplete()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f,BusTest.java,testIsCompleteWithThreeDevices,"public void testIsCompleteWithThreeDevices() throws MemoryRangeException { Device memory = new Memory(0x0000, 0x8000, null, true); Device rom1 = new Memory(0x8000, 0x4000, null, false); Device rom2 = new Memory(0xC000, 0x4000, null, false); Bus b = new Bus(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(rom1); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(rom2); assertTrue(""Address space should have been complete!"", b.isComplete()); }",https://www.github.com/sethm/symon/commit/6f678af3df6bfa8dd9ce49ca2b31e895c80fdb0f
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,startAddress,public int startAddress() { return startAddress; },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,endAddress,public int endAddress() { return endAddress; },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,isComplete,public boolean isComplete() { if (devices.isEmpty()) { return false; } MemoryRange prev = null; int i = 0; int length = devices.size(); for (Device d : devices) { MemoryRange cur = d.getMemoryRange(); if (i == 0) { if (cur.startAddress() != startAddress) { return false; } } if (prev != null && i < length - 1) { if (cur.startAddress() - 1 != prev.endAddress()) { return false; } } if (i == length - 1) { if (cur.endAddress() != endAddress) { return false; } } i++; prev = cur; } return true; },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,read,"public int read(int address) { for (Device d : devices) { MemoryRange range = d.getMemoryRange(); if (range.includes(address)) { int devAddr = address - range.startAddress(); return d.read(devAddr); } } throw new RuntimeException(""Read failed! Device not found.""); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,write,"public void write(int address, int value) { for (Device d : devices) { MemoryRange range = d.getMemoryRange(); if (range.includes(address)) { int devAddr = address - range.startAddress(); d.write(devAddr, value); return; } } throw new RuntimeException(""Write failed! Device not found.""); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Bus.java,getDevices,public SortedSet getDevices() { return new TreeSet(devices); },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,MemoryRange.java,overlaps,public boolean overlaps(MemoryRange other) { return (this.includes(other.startAddress()) || other.includes(this.startAddress())); },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,MemoryRange.java,compareTo,"public int compareTo(MemoryRange other) { if (other == null) { throw new NullPointerException(""Cannot compare to null.""); } if (this == other) { return 0; } Integer thisStartAddr = new Integer(this.startAddress()); Integer thatStartAddr = new Integer(other.startAddress()); return thisStartAddr.compareTo(thatStartAddr); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Profiler.java,main,"public static void main(String[] args) { try { Bus b = new Bus(0, 65535); b.addDevice(new Memory(0x0000, 0x2000, null)); b.addDevice(new Memory(0x2000, 0x2000, null)); b.addDevice(new Memory(0x4000, 0x2000, null)); b.addDevice(new Memory(0x6000, 0x2000, null)); b.addDevice(new Memory(0x8000, 0x2000, null)); b.addDevice(new Memory(0xa000, 0x2000, null)); b.addDevice(new Memory(0xc000, 0x2000, null)); b.addDevice(new Memory(0xe000, 0x2000, null)); long sum = 0; long average = 0; long iters = 500; for (int i = 0; i < iters; i++) { long startTime = System.nanoTime(); int buf = 0; for (int j = 0; j < 0xffff; j++) { buf = b.read(j); if (buf != 0xff) { System.out.println(""WARNING! MEMORY SHOULD HAVE BEEN $FF, WAS: "" + buf); System.exit(0); } } long endTime = System.nanoTime(); long diff = endTime - startTime; sum += diff; average = sum / (i + 1); } System.out.println(""Average time to read 64KB: "" + average + "" ns ("" + (average / 1000) + "" us)""); System.out.println(""Average time to read one byte: "" + sum / (64 * 1024 * iters) + "" ns""); } catch (MemoryRangeException ex) { System.out.println(""Memory Access Exception! "" + ex.getMessage()); } }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Simulator.java,run,public void run() { parser.run(); },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Device.java,toString,public abstract String toString();,https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Device.java,endAddress,public int endAddress() { return memoryRange.endAddress(); },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Device.java,startAddress,public int startAddress() { return memoryRange.startAddress(); },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Device.java,compareTo,"public int compareTo(Device other) { if (other == null) { throw new NullPointerException(""Cannot compare to null.""); } if (this == other) { return 0; } return getMemoryRange().compareTo(other.getMemoryRange()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Memory.java,write,"public void write(int address, int data) { System.out.println(String.format(""[write] Before write: $%04x=$%04x"", address, this.mem[address])); this.mem[address] = data; System.out.println(String.format(""[write] After write: $%04x=$%04x"", address, this.mem[address])); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Memory.java,read,public int read(int address) { return this.mem[address]; },https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,Memory.java,toString,"public String toString() { return ""Memory: "" + getMemoryRange().toString(); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,BusTest.java,testCreatingWithStartAndEndAddresses,"public void testCreatingWithStartAndEndAddresses() { Bus b = null; b = new Bus(0x00, 0xff); assertEquals(0x00, b.startAddress()); assertEquals(0xff, b.endAddress()); b = new Bus(0x20, 0xea); assertEquals(0x20, b.startAddress()); assertEquals(0xea, b.endAddress()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,BusTest.java,testCreatingWithSize,"public void testCreatingWithSize() { Bus b = null; b = new Bus(256); assertEquals(0x00, b.startAddress()); assertEquals(0xff, b.endAddress()); b = new Bus(4096); assertEquals(0x000, b.startAddress()); assertEquals(0xfff, b.endAddress()); b = new Bus(65536); assertEquals(0x0000, b.startAddress()); assertEquals(0xffff, b.endAddress()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,BusTest.java,testIsCompleteWithFirstDeviceNotStartingAtStartAddress,"public void testIsCompleteWithFirstDeviceNotStartingAtStartAddress() throws MemoryRangeException { Device memory = new Memory(0x00ff, 0xff00, null, true); Bus b = new Bus(0x0000, 0xffff); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); b.addDevice(memory); assertFalse(""Address space was unexpectedly complete!"", b.isComplete()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,MemoryRangeTest.java,testStartAddress,"public void testStartAddress() throws MemoryRangeException { MemoryRange r = new MemoryRange(0x101, 0x202); assertEquals(0x101, r.startAddress()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
a54dbc323df730139937cac89597d1ed4011ed9a,MemoryRangeTest.java,testEndAddress,"public void testEndAddress() throws MemoryRangeException { MemoryRange r = new MemoryRange(0x101, 0x202); assertEquals(0x202, r.endAddress()); }",https://www.github.com/sethm/symon/commit/a54dbc323df730139937cac89597d1ed4011ed9a
8df561d29283708ab65dd08d589d4d55d7b6b0fc,Bus.java,addCpu,public void addCpu(Cpu cpu) { this.cpu = cpu; },https://www.github.com/sethm/symon/commit/8df561d29283708ab65dd08d589d4d55d7b6b0fc
8df561d29283708ab65dd08d589d4d55d7b6b0fc,Cpu.java,setBus,public void setBus(Bus bus) { this.bus = bus; },https://www.github.com/sethm/symon/commit/8df561d29283708ab65dd08d589d4d55d7b6b0fc
8df561d29283708ab65dd08d589d4d55d7b6b0fc,Cpu.java,getBus,public Bus getBus() { return bus; },https://www.github.com/sethm/symon/commit/8df561d29283708ab65dd08d589d4d55d7b6b0fc
8df561d29283708ab65dd08d589d4d55d7b6b0fc,Cpu.java,reset,public void reset() { sp = 0x01ff; pc = 0xfffc; ir = 0; },https://www.github.com/sethm/symon/commit/8df561d29283708ab65dd08d589d4d55d7b6b0fc
8df561d29283708ab65dd08d589d4d55d7b6b0fc,Profiler.java,main,"public static void main(String[] args) { try { Bus b = new Bus(0, 65535); b.addDevice(new Memory(0x0000, 0x2000)); b.addDevice(new Memory(0x2000, 0x2000)); b.addDevice(new Memory(0x4000, 0x2000)); b.addDevice(new Memory(0x6000, 0x2000)); b.addDevice(new Memory(0x8000, 0x2000)); b.addDevice(new Memory(0xa000, 0x2000)); b.addDevice(new Memory(0xc000, 0x2000)); b.addDevice(new Memory(0xe000, 0x2000)); long sum = 0; long average = 0; long iters = 500; for (int i = 0; i < iters; i++) { long startTime = System.nanoTime(); int buf = 0; for (int j = 0; j < 0xffff; j++) { buf = b.read(j); if (buf != 0xff) { System.out.println(""WARNING! MEMORY SHOULD HAVE "" + ""BEEN $FF, WAS: "" + buf); System.exit(0); } } long endTime = System.nanoTime(); long diff = endTime - startTime; sum += diff; average = sum / (i + 1); } System.out.println(""Average time to read 64KB: "" + average + "" ns ("" + (average / 1000) + "" us)""); System.out.println(""Average time to read one byte: "" + sum / (64 * 1024 * iters) + "" ns""); } catch (MemoryRangeException ex) { System.out.println(""Memory Access Exception! "" + ex.getMessage()); } }",https://www.github.com/sethm/symon/commit/8df561d29283708ab65dd08d589d4d55d7b6b0fc
